id_brand,id_model,ad_id,subject,body,region_name,company_ad,condition_ad,type,price,webp_image,regdate,condition_ad_name,mileage_v2,motorbiketype,params,plate,veh_inspected,motorbikeorigin,gds_inspected,official_store
1,11,139318745,HONDA DREAM VIỆT MÁY CHẤT ĐK CHÍNH CHỦ,"Mình đang cần bán chiếc xe này, xe máy móc còn nguyên bản Đky chính chủ
Máy móc đi ngon và rất tiết kiệm xăng
Nay muốn nhượng lại cho anh chị nào có
nhu cầu
Xin lh trực tiếp cho mình—",Hà Nội,True,1,s,14600000,https://cdn.chotot.com/jv8vOWx381vdHpMQ6gHtRzD4vRIDJJZ69rkXh2X00_k/preset:listing/plain/253af29d27e6f76511d3a47a69358926-2798663201899348232.webp,2005,Đã sử dụng,2600,2,"[{'id': 'regdate', 'value': '2005', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",29,2,,2,2
1,11,145768753,HONDA DREAM ( THÁI ) (1996) BS:65D1:CẦN THƠ,"xe chính chủ,quá đẹp,máy êm đềm,mọi chức năng điều OK!xem xe tại địa chỉ:167a,đường 3/2,(xem trang còn nhiều xe khác đang bán)có thu xe củ",Cần Thơ,True,1,s,17300000,https://cdn.chotot.com/i93qtZd5a7WwH5ojxHMbhQcn8JghqvPRuy1Z4OMJ80g/preset:listing/plain/b7cf93fe048a40ea043a96db77f8c4b0-2825083066367728586.webp,1996,Đã sử dụng,16000,2,"[{'id': 'regdate', 'value': '1996', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",65D1:509.33,2,,2,2
1,11,147459680,Dream việt honda nguyên bản chính chủ 2013 nhà đi,"Bố mình đổi xe nên cần bán chiếc xe Dream
Việt chính chủ 2013 đang đi còn như mới do đi ít . Máy móc nguyên bane bao ngon . Xe có giấy tờ đầy đủ sang tên đổi chủ dễ dàng ai có nhu cầu liên hệ qua nhà mình xem xe trực tiếp￼￼.",Hà Nội,True,1,s,25500000,https://cdn.chotot.com/mMGceqNx5hUrJ8AQjzlGbuvnomrepkalqxRq8G5RUwc/preset:listing/plain/0b7ea91d4786014d0ba4fb6bb9ee1882-2832142963001901871.webp,2013,Đã sử dụng,15000,2,"[{'id': 'regdate', 'value': '2013', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,1,2,2
1,11,149876388,Bán supper dream zin,Hết đam mê bán lại xe cọp zin bao êm,Bến Tre,False,1,s,22000000,https://cdn.chotot.com/oubyDQ0jSUxkDdNcVAVOTm79ZB6Z8tNajHncR9vuOAw/preset:listing/plain/e06ba96db8cfe5e6611515f5a6d31b94-2842611770785944791.webp,2006,Đã sử dụng,300000,2,"[{'id': 'regdate', 'value': '2006', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,1,2,2
1,11,149875907,xe dram thái dọn mới. đồ zin theo xe còn đủ,Tiệm cầm đồ thanh ly bán gop 0 đồng . Điều kiện la ko nợ xấu. Xe giay tờ sang tên ok . Gia ban ko bớt,Long An,True,1,s,20000000,https://cdn.chotot.com/CmEsA7ueGnt6jjgk4ZaHkFBjf6RMQcTjWVo09h5wTIM/preset:listing/plain/0d0f60e0e74fb4e627c49cbcd49621a0-2842610182354321789.webp,1999,Đã sử dụng,20000,2,"[{'id': 'regdate', 'value': '1999', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,149873467,Bán dream việt 2012 xe zin nguyên bản mộc mạc,"tình trạng nguyên bản chưa sơn tỉa , xe đi giữ gìn bảo dưỡng thay nhớt định kỳ . xe vẫn khoẻ êm bốc . xe tại bắc giang ! AE có nhu cầu qua xem trực tiếp . xe 1 chủ từ đầu chính tên chính chủ . AE quan tâm alo ***",Bắc Giang,False,1,s,26000000,https://cdn.chotot.com/mkgyM_D1nkuFS4RfcfzXhb87egT2TumiyZ7LI_aQEvw/preset:listing/plain/3489dfec5422faab1af067c64ccf2c13-2842602003305954136.webp,2012,Đã sử dụng,61000,2,"[{'id': 'regdate', 'value': '2012', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",98b1-48387,2,1,2,2
1,11,149871378,Nhà em thừa cái xe,"drem thái, tình trạng máy bốc ngon ,giấy tờ đầy đủ, bảo dưỡng hãng",Hà Nội,False,1,s,17000000,https://cdn.chotot.com/TkG3ZZnpIHf8umBLehV3TqsFAXVvtDKDd-QKvP3N8KE/preset:listing/plain/e8bb5819bbb8873ef4a95165c7dcb0af-2842596219648217390.webp,1998,Đã sử dụng,350000,2,"[{'id': 'regdate', 'value': '1998', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",23722,,4,2,2
1,11,149871745,bán xe dremem,Bán xe nhu hình xe chính chủ ms dọn lại ms leng keng,Đắk Lắk,False,1,s,18000000,https://cdn.chotot.com/OAx2a6EB-M_G9u8anyc3RPg5RRbAmrzha4jc9kw4xrE/preset:listing/plain/624c9e953a6a7435b147ebef8392db67-2842597130667392588.webp,2000,Đã sử dụng,200000,2,"[{'id': 'regdate', 'value': '2000', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",47f9 2503,2,5,2,2
1,11,148670902,Supper dream 2002 Bs73 chính chủ xe rin,"Supper dream 2002 bs73 chính chủ bán giao chứng minh photo chủ cavet bao tranh chấp. 

Xe mộc rin, đã rớt đầu làm nồi. Mình sườn rin còn bấm điện. Máy êm máy cực ngon. 

Ae thiện chí alo trực tiếp",Tp Hồ Chí Minh,False,1,s,13800000,https://cdn.chotot.com/uBJn1vwkEvsfceYfDpVqm44LLju45ZaD-6zJFl80sTM/preset:listing/plain/f2cd5da52a78bdcd21f3e3685a7db9d7-2843747733637618359.webp,2002,Đã sử dụng,123,2,"[{'id': 'regdate', 'value': '2002', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,5,2,2
1,11,144729766,honda super dream xe đẹp chất(hỗ trợ trả góp 0đ),"Dream super xe chất đẹp,máy móc êm ko hú hí,mọi chức năng đầy đủ,chính chủ,mua về chỉ việc đi ko cần phải sửa thêm bất cứ thứ gì
Hỗ trợ trả góp lãi suất thấp
Hỗ trợ trả trước 0đ dành cho khách hàng đả từng vay trả tốt 
Hỗ trợ cà thẻ tín dụng (thanh toán hoặc trả góp)
Địa chỉ 136 trần duy chiến,sơn trà dn 📞***",Đà Nẵng,True,1,s,12000000,https://cdn.chotot.com/y324FIBpnXtT5Lscb4W83yRmhe5ajOUZ-7mKECgV3_4/preset:listing/plain/bfe224109982ddd4e32307783e621235-2820848017664790328.webp,2003,Đã sử dụng,25,2,"[{'id': 'regdate', 'value': '2003', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",43n1 7271,2,,2,2
1,11,143148159,Dream Lun94 don custom100.67b2 68926 HQCN 9chủ AG,Dream94 mau xanh nhớt don len custom100.(Son moi may lam het ve di caphe hoac cho hang(co bung trang rin)67 b2.68926 a.chi cần dt có hĩnh giấy to xem xe Tp lx AN GIANG 9chủ bao sten hoac rut hso ve dký toàn quoc cám on,An Giang,True,1,s,26500000,https://cdn.chotot.com/VIQtxS94OFCPcNpUGYqRLHk9U6jdRxJZYfBfSnGlY1g/preset:listing/plain/f547be14cde6ad741601fda258958332-2815327257514122439.webp,1994,Đã sử dụng,17579,2,"[{'id': 'regdate', 'value': '1994', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",67b2.68926,2,,2,2
1,11,149442612,không đi đến bán dream việt nam đk 2012 chính chủ,"Bán Dream việt nam chính chủ
Đăng kí năm 2012
Khung sườn còn nguyên zin, sơn zin,
Động cơ zin.
hình thức còn khá đẹp..cứng cấp.
máy êm chất, chạy bốc,",Hà Nội,False,1,s,21500000,https://cdn.chotot.com/N2NnAXyYrdSfUxDqZLcJZ4WY_OA97TlldmvZSvvqCW8/preset:listing/plain/81df6959a6ab293b30cda60025c5edfa-2840544305989392228.webp,2012,Đã sử dụng,123689,2,"[{'id': 'regdate', 'value': '2012', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,149868083,super dream máy zin rất êm bs sài gòn,"Super dream Huyền thoại
Máy zin xe chạy êm vọt rất sướng
Đèn còi ngon lành
Thanh lý cầm đồ bao tranh chấp",Long An,True,1,s,11500000,https://cdn.chotot.com/NC7AP372IOdp9BmAK_CQesA0ku_WtcIa4tlgOAmuZOo/preset:listing/plain/76865da915dadcacea5a6e35237a0398-2842587400010141998.webp,1999,Đã sử dụng,60000,2,"[{'id': 'regdate', 'value': '1999', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,1,2,2
1,11,149867498,nhà dư sài em bán,Nhà ba en ko chay nhua nen e bán thanh lý,Tp Hồ Chí Minh,False,1,s,11000000,https://cdn.chotot.com/J-xUdRbLW_XbxWA2Y7mMLX1Mi4JmB3g8QOUz3gNYz1I/preset:listing/plain/67e651cf892556f49b69099d92c96dd3-2842585521697334855.webp,2014,Đã sử dụng,10000,2,"[{'id': 'regdate', 'value': '2014', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,1,2,2
1,11,149865900,dream thái. lh ***,"Xe đi chợ
Xe đẹp
Xe nữ đi
Bao tranh chấp
Xem xe ưng lấy",Tp Hồ Chí Minh,False,1,s,25000000,https://cdn.chotot.com/pRMpAPQ70MtaG0b0eFaPSaNADtJobC882G_i30l0T14/preset:listing/plain/a84e39cd30ee599b865760aec1d104e7-2842580250878021934.webp,2010,Đã sử dụng,100000,2,"[{'id': 'regdate', 'value': '2010', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",77y3189,2,4,2,2
1,11,149865534,Dream tq xe sạch đẹp bình đề đầy đủ,Dream tq  xe sạch đẹp bình đề đầy đủ máy êm ru,Cần Thơ,True,1,s,5200000,https://cdn.chotot.com/MZzUNTcxbqwGWhg3ek_4C-YJ9_vj2ukLj1ktzwxvYIM/preset:listing/plain/f3e5660325b0c9c54c780dbc76ba404a-2843301487947975985.webp,2013,Đã sử dụng,12345,2,"[{'id': 'regdate', 'value': '2013', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,148729146,Honda super dream máy êm bs 29,Super dreaam đời đầu 97 còn zin chạy mạnh máy êm không hao xăng giấy to hợp lê bình đề xi nhan ok lh527/10điên biên phủ p25 q bình thạnh,Tp Hồ Chí Minh,True,1,s,12500000,https://cdn.chotot.com/IiOWM89RFfq8xYBGilfiM2ftONub0GUcd019lA45j2E/preset:listing/plain/64769059c54b03a40461db5598affbee-2840457070200398491.webp,1997,Đã sử dụng,36000,2,"[{'id': 'regdate', 'value': '1997', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,149441636,Cần bán super dream giấy tờ đầy đủ màu đỏ,Cần bán chiếc super dream hàng hiếm màu đỏ giấy tờ đầy đủ khó kỹ quá lấy chứng minh chủ xe liền lạc Ai cần liên hệ,Tp Hồ Chí Minh,True,1,s,13200000,https://cdn.chotot.com/QdAr0vI23SqY3HaI5i_HzHnxpGAqAC1TqnrvzwXXT9Y/preset:listing/plain/676825c1750b8718a334563d93c45c0b-2841147947815184029.webp,2004,Đã sử dụng,1234,2,"[{'id': 'regdate', 'value': '2004', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",51S2. 7656,2,,2,2
1,11,146902789,Dream thái bstp chính chủ,"Dream thái 1995 bs nhìn xa rất đẹp 20080 
 (máy cực ngon )

- Xe rớt đầu rồi ạ máy chưa chẻ 
Hình thức có đánh bóng lau chùi lại cho bóng bẩy như hình 

- xe chính chủ bao công chứng sang tên 
  
- Giá: 24tr500k  Có mua có bớt 
- Xem xe  tân bình 
tphcm",Tp Hồ Chí Minh,True,1,s,24500000,https://cdn.chotot.com/FavArzUbgZ7FTW6FQtNKFDEtKLKpOYDLOv5YPgjOyaE/preset:listing/plain/12b9319bcf6ecace483f434ad134d496-2829755430164134485.webp,1995,Đã sử dụng,35689,2,"[{'id': 'regdate', 'value': '1995', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",2689,2,,2,2
1,11,148887023,Dream sanda boss giấy tờ đầy đủ hợp lệ.,Cần bán xe dream máy móc bao êm. Hệ thống điện vẫn còn hoạt động bình thường. Giấy tờ đầy đủ hợp lệ. Giá sinh viên còn fit cho bạn nào có thiện chí đến mua xe. Xe mới như hình chạy rất lợi xăng.,Tp Hồ Chí Minh,True,1,s,4870000,https://cdn.chotot.com/rzCL19Gw_K_k28r-IRCQp3NVq1RuzofxfhDk0JW3F5U/preset:listing/plain/84cac45985681b6a91386067e8ae977e-2838142219500986882.webp,2012,Đã sử dụng,15,2,"[{'id': 'regdate', 'value': '2012', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,142299941,tem lữa 7 số,Bán DREAM tem lữa 7 số xe củ theo năm tháng…. Anh em kết gọi ngay em…. Xem xe tp ngã bãy hg…. Có gl trao đổi xe củ…,Hậu Giang,True,1,s,12000000,https://cdn.chotot.com/lEPHZ7Wzx0lvqRmHPmf2HMxFpMWSbzvxK4Kft2FDZ1o/preset:listing/plain/9a7626cfbc5fe80f6657b42f6d0e240c-2812328917034999856.webp,1997,Đã sử dụng,40000,2,"[{'id': 'regdate', 'value': '1997', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",65,2,,2,2
1,11,149638875,Dream 54ZL Up FULL SUPPER,"Dream hq upp full supper biển 5 số - biển tp biên hoà 

Máy 54zl bình bông pô dame

Xe sạch sẽ

Dàn chân cứng cáp 

Gác chân dài 204 

Chóa trước sau sp full new xé bịch

Dàn áo keng

Ốc Tán XiKen 

Phuộc ohlins

Căm niền vỏ mới 

Full chức năng

Cục máy lực êm thích hợp cho ae đi chơi

Giá 9.800.000k fixx
Xem xe quận 7
Sđt *** ☎️",Tp Hồ Chí Minh,True,1,s,9800000,https://cdn.chotot.com/D3RqqpRyjPsIumcghylOMSQb1AmTgVj4b_gh1vFImrg/preset:listing/plain/7d4a94d26524e455b238685204eea2ca-2841513370447423504.webp,2023,Đã sử dụng,0,2,"[{'id': 'regdate', 'value': '2023', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,149863104,cần bán dream việt,Cần bán dream việt 2013 . Nguyên zin chưa động chạm gì. Máy moca nguyên bản. Bảo dưỡng định kỳ đầy đủ. Ai có nhu cầu liên hệ,Hà Nội,False,1,s,29000000,https://cdn.chotot.com/Up6W0lwJjwRvIov72qdY-dgS-OCZrLjQH9zBUV1Q4Wk/preset:listing/plain/f0df305917ec9d44a461ab85048ce507-2842588849468549948.webp,2013,Đã sử dụng,5000,2,"[{'id': 'regdate', 'value': '2013', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",29x7 14169,2,1,2,2
1,11,149008438,Bán xe dreamll hàng nhập 3 cục bs34,"Bán hoặc giao lưu với các loại xe. 
Bán xe Honda dream ll hamgf nhập 3 cục date 98 bs34 . Xe đẹp máy  êm chất  ,chức năng full ko lỗi  . chất mộc zin toàn tập,  giấy tờ thủ tục mua bán hơp Pháp lưu hành toàn quốc  . Kết nối zalo xem thêm chi tiết và gim vị trí xem xe nhé .  Thanks  ace đã xem tin , còn tin là còn xe nhé",Tp Hồ Chí Minh,True,1,s,13900000,https://cdn.chotot.com/kCo15AzZwE8v3lu8aaeYPVUGyXR3UoaP4pE76RNf-SI/preset:listing/plain/955cfbacf2c994ea92124f502d944448-2841164213032429213.webp,1998,Đã sử dụng,60,2,"[{'id': 'regdate', 'value': '1998', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,5,2,2
1,11,149151762,Bán Dream Việt máy thái biển 29M2 1554 còn tốt,"Cần bán chiếc xe Dream Việt Nam đời đầu máy thái biển 29M2 1554 xe của bố mình cũng ít đi, bây h tuổi cao lên ko muốn cho ông đi nữa mình bán cho ai có nhu cầu sử dụng, xe rất ít đi tiết kiệm xăng đời này máy ko khác gì dream thái, giá mình bán là 15,5tr",Hà Nội,True,1,s,15500000,https://cdn.chotot.com/ceLe9nF_R0fTalgT6uf4M2HPb9W1IRkxxrw_ROxvzDQ/preset:listing/plain/c1f7266e03a1a96ba198f9547b23e77a-2839283847384308352.webp,2002,Đã sử dụng,25000,2,"[{'id': 'regdate', 'value': '2002', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,1,2,2
1,11,149858425,Xe nhà đang đi tốt dư cần thanh lý,"Xe nhà đang đi tốt ko lỗi lầm
Dư nên thanh lý cho rộng nhà
Ai cần alo
Ko lỗi lầm
Máy chạy mạnh tốt
Ngoại hình đẹp",Đà Nẵng,False,1,s,4300000,https://cdn.chotot.com/zZ4S-3Qs-Im8jdkh0-ASY73iX3M5S08hMY6Y_VzY2XU/preset:listing/plain/5f8f1099f39d2807b3f319ab5b217930-2842504247866976774.webp,2013,Đã sử dụng,20000,2,"[{'id': 'regdate', 'value': '2013', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,149857286,Xe dream Thái bao công chứng,nhà có chiếc xe dream Thái ít đi nay có nhu cầu bán cho các anh em về sử dụng xe còn chạy êm mạnh mọi chức năng hoạt động bình thường,Tp Hồ Chí Minh,False,1,s,13000000,https://cdn.chotot.com/DMXCXoZiaQullKVlM1fElK7AeeoQQb3kcAryG995iT8/preset:listing/plain/8a020320354d3e44acb24b097aa88a27-2842499349695149366.webp,1985,Đã sử dụng,500000,2,"[{'id': 'regdate', 'value': '1985', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,149855555,Honda Dream 1996,"Xe đk 1996. Tình trạng xe rất tốt rất đẹp. Máy móc êm bao zin bao Test. Dàn áo đẹp không tuỳ vết. Bs 60F1-3426 - 0do 49321km. Chủ biên hoà . Xe sang tên  chuyển vùng vô tư. Mua  bán tại cửa hàng cho ace yên tâm.. Giá bán là 12tr200 .Sẻ fix cho ace mua bán nhanh  gọn lẹ. , Xem xe tai 797 phạm văn thuận khu  phố 5 phường tam hiệp bh-đn  ( Cửa Hàng  Xe Máy Thành Tiến ) ( Ace nào cần tham khảo thêm xe cửa hàng xin lòng bấm vào biểu tượng cưa hàng e nhé ) vì lý do bận việc đi lại không tiếp tin SMS quý khách không cảm.
                    Hộ Trợ Trả Góp",Đồng Nai,True,1,s,12200000,https://cdn.chotot.com/pHlvz9Q8kMFzcu4X34GmHtPLanZ8Q4_3FjOLbAdmKRE/preset:listing/plain/157385ac75f876204b254106ebf481fa-2842492049360564358.webp,1996,Đã sử dụng,49321,2,"[{'id': 'regdate', 'value': '1996', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",60F1-3426,2,4,2,2
1,11,149854416,cần bán xe,mình có chiếc xe không đi đến cần thanh lý giá cả có thể thương lượng,Hà Nội,False,1,s,3500000,https://cdn.chotot.com/M-1SNVH5RKnCJOQRGEFDeruhtOdCM1DqqH4AVJqeFuM/preset:listing/plain/cc7063cda0837c64a272de6b5737870a-2842488071398923760.webp,2004,Đã sử dụng,23000,2,"[{'id': 'regdate', 'value': '2004', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",33M6-4670,2,7,2,2
1,11,149853872,Thieu tien mua xe bán nhanh,"E đã qua sử dụng
Bán cho ai đi cày chở hàng",Đồng Nai,False,1,s,3200000,https://cdn.chotot.com/MiaXgoCVhz9LRlR4dUHBet42WfPbNU5fhTNv-7OOnFE/preset:listing/plain/3d9a92ef5cd8c921d4d42c19367c0abb-2842486196471428732.webp,2006,Đã sử dụng,50000,2,"[{'id': 'regdate', 'value': '2006', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,149850893,Dream ld máy cực chất biển hà nội,Mình có chiếc xe dream ld máy máy cực ngon chạy khoẻ chắc chắn không rung lắc điện đề đèn còi xì nhan đầy đủ giấy tờ an ninh đảm bảo côn cơ chắc nịch ga tô thoải mái không khói máy êm thít các bác mua về sẵn đi ạ xe thật ảnh thật có đủ biển số nên các bác yên tâm ạ,Hà Nội,True,1,s,4100000,https://cdn.chotot.com/hyyFcI64kGdNInYxX-NdqxE9VQ8XUQgk-mqMGGk5aAk/preset:listing/plain/466f7c64e027f8930f53779e0289c8e8-2842477106153700306.webp,2010,Đã sử dụng,28000,2,"[{'id': 'regdate', 'value': '2010', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,149850401,em về quê k đi đến cần bán,Xe còn rất mới chất lượng ổn định. Không có người đi nên bán,Tp Hồ Chí Minh,False,1,s,14999999,https://cdn.chotot.com/M9zGF5HMAnv1xHYWOlsmOKU4uX6EBiGZse7chVmn7SQ/preset:listing/plain/90b8016e6e6a8427ebcd93c98b6c6ddf-2842476244900111412.webp,1999,Đã sử dụng,50000,2,"[{'id': 'regdate', 'value': '1999', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,149844507,Dream Xanh,"Cần bán dream bstp gtdd 
- Xe dọn lâu k sử dụng càn bán 
-Niền nhôm . Đèn 2 tầng - yên gọt 
. Xe đầy đủ chức năng máy êm 
. Xem xe trực tiếp quận 6",Tp Hồ Chí Minh,True,1,s,6800000,https://cdn.chotot.com/duOPyceprIy-DoN3dxo3qWQ5owRyfTSqjOBAWsB39kc/preset:listing/plain/4e9a63545bf34ffbee635f00472a6fdd-2842460504391326927.webp,2016,Đã sử dụng,0,2,"[{'id': 'regdate', 'value': '2016', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,11,141654859,Honda Dream thái up super kiểng Bstp 79 thần tài,"Honda Dream thái up super kiểng màu đỏ chery 

Xe Bstp 4 số 79 thần tài cuối chính chủ sang tên thoải mái

Máy rớt đầu cạo khói máy giữa zin
Phuộc nice zin
Niềng nhôm + vỏ Camel new 
Choá trước sau xé bịch
Trợ lực ohlin dài
Pô 2004 + gác chân dài 
Yên gọt phương nam
Đồng hồ super new
Tem ghép crom

Giá đam mê : 3️⃣3️⃣ triệu 5️⃣0️⃣0️⃣  (bớt nhẹ cafe xăng cộ cho ace nhanh lẹ)

🔥Hỗ trợ quẹt thẻ tín dụng trả góp lãi suất 0%🔥
🔥Hỗ trợ góp ngân hàng lãi suất thấp 🔥
🔥Hỗ trợ góp trực tiếp với cửa hàng đưa trước 70% giá trị xe 🔥
✅ Bao quay đầu cho ace trải nghiệm thoải mái ✅
✅Hỗ trợ Giao Xe cho ace khu vực sài gòn ✅
🌈Hỗ trợ đổi màu sơn theo nhu cầu của ace 🌈

🏡 :4️⃣1️⃣ Liên Khu 10-11 phường Bình Trị Đông Quận Bình Tân
LH &zalo :k chín k chín 0-2-2 sáu ba 8",Tp Hồ Chí Minh,True,1,s,33500000,https://cdn.chotot.com/7Q9lNIu3n4zgHC85yAGQaZUVVKf7flLnR8Oz4DDGJe8/preset:listing/plain/c2c31683f98fe07e629732587e90ab60-2808855676228587336.webp,1996,Đã sử dụng,3000,2,"[{'id': 'regdate', 'value': '1996', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Xe số', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",9079,2,4,2,2
